model,N,K,M,m_tile,step,step_name,protocol,latency_us_p50,latency_us_p30,bandwidth_gbps,pct_of_spec_peak,clocks_sm_mhz,rel_l2,pass,config
glm52,6144,16384,64,64,5,splitk,ISO,207.3600,206.2720,494.301,0.123575,1830,1.670176e-03,1,M_TILE=64;BM=48;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=0
glm52,6144,16384,64,64,5,splitk,PDL,188.7322,188.2662,543.089,0.135772,1830,1.670176e-03,1,M_TILE=64;BM=48;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=0
glm52,6144,16384,128,128,5,splitk,B2B,438.3104,437.5782,238.035,0.059509,1830,1.668914e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
glm52,6144,16384,128,128,5,splitk,ISO,441.5680,441.1200,236.279,0.059070,1830,1.668914e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
glm52,6144,16384,128,128,5,splitk,PDL,410.3405,407.4976,254.260,0.063565,1830,1.668914e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,0,baseline,B2B,36.1838,36.1063,2434.983,0.608746,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,0,baseline,ISO,48.1600,47.6800,1829.464,0.457366,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,0,baseline,PDL,34.5145,34.4562,2552.754,0.638189,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,0,baseline,B2B,37.6199,37.5669,2342.739,0.585685,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,0,baseline,ISO,49.2160,48.8320,1790.752,0.447688,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,0,baseline,PDL,35.9748,35.9730,2449.874,0.612469,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,0,baseline,B2B,38.2471,38.2190,2305.713,0.576428,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,0,baseline,ISO,49.7600,49.4080,1772.244,0.443061,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,0,baseline,PDL,36.6197,36.6087,2408.179,0.602045,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,0,baseline,B2B,38.7182,38.7022,2280.409,0.570102,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,0,baseline,ISO,50.5600,50.1760,1746.309,0.436577,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,0,baseline,PDL,37.1225,37.0869,2378.434,0.594608,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,0,baseline,B2B,43.1676,43.1602,2050.294,0.512574,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,0,baseline,ISO,54.1440,53.7600,1634.648,0.408662,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,0,baseline,PDL,41.5652,41.5630,2129.340,0.532335,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,32,32,0,baseline,B2B,67.0759,66.9255,1325.846,0.331462,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,0,baseline,ISO,71.7120,71.3280,1240.132,0.310033,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,0,baseline,PDL,65.5346,65.5054,1357.029,0.339257,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,0,baseline,B2B,151.9975,151.9317,590.696,0.147674,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,0,baseline,ISO,155.3600,153.9200,577.911,0.144478,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,0,baseline,PDL,150.4868,150.3797,596.626,0.149157,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,0,baseline,B2B,264.4196,264.4142,345.997,0.086499,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,0,baseline,ISO,270.5280,268.6720,338.184,0.084546,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,0,baseline,PDL,262.6830,262.2791,348.284,0.087071,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,1,pdl,B2B,36.2869,36.2510,2428.064,0.607016,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,1,pdl,ISO,48.2880,47.8720,1824.615,0.456154,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,1,pdl,PDL,33.5957,33.5904,2622.565,0.655641,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,1,pdl,B2B,37.8276,37.8204,2329.879,0.582470,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,1,pdl,ISO,49.4400,49.1200,1782.638,0.445660,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,1,pdl,PDL,34.7748,34.7477,2534.414,0.633604,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,1,pdl,B2B,38.4284,38.4228,2294.833,0.573708,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,1,pdl,ISO,50.3040,49.9200,1753.079,0.438270,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,1,pdl,PDL,35.1858,35.1840,2506.322,0.626580,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,1,pdl,B2B,38.9660,38.9497,2265.906,0.566476,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,1,pdl,ISO,50.7840,50.5280,1738.606,0.434652,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,1,pdl,PDL,35.4578,35.4453,2490.099,0.622525,1830,1.664362e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,1,pdl,B2B,43.0393,43.0343,2056.409,0.514102,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,1,pdl,ISO,54.3040,53.8560,1629.831,0.407458,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,1,pdl,PDL,40.9657,40.9536,2160.500,0.540125,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,32,32,1,pdl,B2B,67.0404,67.0304,1326.550,0.331637,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,1,pdl,ISO,71.8400,71.4240,1237.922,0.309481,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,1,pdl,PDL,64.5753,64.5582,1377.189,0.344297,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,1,pdl,B2B,152.2372,152.2027,589.766,0.147442,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,1,pdl,ISO,155.8720,155.1680,576.013,0.144003,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,1,pdl,PDL,142.6009,142.2130,629.620,0.157405,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,1,pdl,B2B,264.2621,264.2222,346.203,0.086551,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,1,pdl,ISO,270.2400,269.4400,338.544,0.084636,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,1,pdl,PDL,256.0462,255.7312,357.311,0.089328,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,2,blockk,B2B,32.1536,32.0761,2740.191,0.685048,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,2,blockk,ISO,42.4000,42.0800,2077.996,0.519499,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,2,blockk,PDL,29.8478,29.7963,2951.874,0.737968,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,2,blockk,B2B,33.2228,33.2139,2652.809,0.663202,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,2,blockk,ISO,43.4880,43.2320,2026.620,0.506655,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,2,blockk,PDL,29.5104,29.4702,2986.528,0.746632,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,2,blockk,B2B,34.8871,34.8796,2527.778,0.631945,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,2,blockk,ISO,44.7360,44.4160,1971.273,0.492818,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,2,blockk,PDL,30.4633,30.4103,2894.858,0.723714,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,2,blockk,B2B,35.3493,35.3248,2497.738,0.624434,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,2,blockk,ISO,45.5680,45.2800,1937.618,0.484404,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,2,blockk,PDL,30.8996,30.8715,2857.432,0.714358,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,2,blockk,B2B,42.9020,42.8679,2062.987,0.515747,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,2,blockk,ISO,54.3680,53.9520,1627.913,0.406978,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,2,blockk,PDL,40.7762,40.7253,2170.541,0.542635,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,32,32,2,blockk,B2B,67.1218,67.1207,1324.940,0.331235,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,2,blockk,ISO,71.9360,71.5840,1236.271,0.309068,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,2,blockk,PDL,64.5934,64.5806,1376.802,0.344201,1830,1.666304e-03,1,M_TILE=32;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,2,blockk,B2B,152.6226,152.5991,588.277,0.147069,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,2,blockk,ISO,156.3200,155.2960,574.362,0.143591,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,2,blockk,PDL,142.4423,142.3826,630.321,0.157580,1830,1.665388e-03,1,M_TILE=64;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,2,blockk,B2B,263.9250,263.6825,346.645,0.086661,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,2,blockk,ISO,270.1120,268.9920,338.705,0.084676,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,2,blockk,PDL,255.2370,254.8509,358.444,0.089611,1830,1.665457e-03,1,M_TILE=128;BM=56;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,3,prepack,B2B,32.9476,32.9447,2674.159,0.668540,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,3,prepack,ISO,44.6400,44.2560,1973.723,0.493431,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,3,prepack,PDL,30.3918,30.3684,2899.037,0.724759,1830,1.657344e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,3,prepack,B2B,34.4277,34.4146,2559.960,0.639990,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,3,prepack,ISO,45.5360,45.0880,1935.472,0.483868,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,3,prepack,PDL,30.4914,30.4910,2890.444,0.722611,1830,1.644477e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,3,prepack,B2B,36.5604,36.5298,2412.090,0.603023,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,3,prepack,ISO,47.2320,46.8160,1867.100,0.466775,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,3,prepack,PDL,31.6007,31.5662,2790.661,0.697665,1830,1.656548e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,3,prepack,B2B,37.3152,37.2398,2366.150,0.591538,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,3,prepack,ISO,48.0640,47.7120,1836.996,0.459249,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,3,prepack,PDL,32.5568,32.5447,2711.980,0.677995,1830,1.664365e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,3,prepack,B2B,43.1868,43.1435,2049.383,0.512346,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,3,prepack,ISO,53.8240,53.4080,1644.366,0.411092,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
