model,N,K,M,m_tile,step,step_name,protocol,latency_us_p50,latency_us_p30,bandwidth_gbps,pct_of_spec_peak,clocks_sm_mhz,rel_l2,pass,config
kimi_k3,7168,12288,64,64,4,tile_stage,ISO,161.0560,160.4480,557.473,0.139368,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,4,tile_stage,PDL,141.5783,141.4780,634.167,0.158542,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,4,tile_stage,B2B,330.0231,329.8233,277.218,0.069304,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,4,tile_stage,ISO,334.4320,333.8880,273.563,0.068391,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,4,tile_stage,PDL,311.2110,309.4546,293.975,0.073494,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,5,epi_overlap,B2B,29.0130,28.9735,3036.814,0.759203,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,5,epi_overlap,ISO,40.0320,39.7440,2200.915,0.550229,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,5,epi_overlap,PDL,26.1319,26.0932,3371.625,0.842906,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,5,epi_overlap,B2B,29.1751,29.1737,3020.850,0.755212,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,5,epi_overlap,ISO,40.5760,40.0960,2172.063,0.543016,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,5,epi_overlap,PDL,26.2439,26.2226,3358.251,0.839563,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,5,epi_overlap,B2B,29.5588,29.5232,2983.443,0.745861,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,5,epi_overlap,ISO,40.8960,40.5440,2156.369,0.539092,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,5,epi_overlap,PDL,26.4053,26.3826,3339.737,0.834934,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,5,epi_overlap,B2B,30.0231,30.0039,2940.847,0.735212,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,5,epi_overlap,ISO,41.5360,41.0880,2125.707,0.531427,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,5,epi_overlap,PDL,26.4313,26.4206,3340.487,0.835122,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,5,epi_overlap,B2B,41.8521,41.8407,2114.742,0.528685,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,5,epi_overlap,ISO,47.0080,46.5920,1882.794,0.470698,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,5,epi_overlap,PDL,37.8080,37.8069,2340.943,0.585236,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,32,32,5,epi_overlap,B2B,58.2549,58.2457,1526.606,0.381652,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,5,epi_overlap,ISO,64.3200,63.8720,1382.655,0.345664,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,5,epi_overlap,PDL,51.8418,51.8357,1715.457,0.428864,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,5,epi_overlap,B2B,149.1915,148.8583,601.806,0.150452,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,5,epi_overlap,ISO,160.8960,160.4160,558.027,0.139507,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,5,epi_overlap,PDL,142.0978,141.9865,631.849,0.157962,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,5,epi_overlap,B2B,329.9289,329.9118,277.297,0.069324,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,5,epi_overlap,ISO,334.8480,334.1440,273.223,0.068306,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,5,epi_overlap,PDL,310.7588,309.7099,294.403,0.073601,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,1,8,6,splitk,B2B,29.0596,29.0578,3031.946,0.757987,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,6,splitk,ISO,40.0000,39.6160,2202.675,0.550669,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,1,8,6,splitk,PDL,26.1817,26.1753,3365.215,0.841304,1830,1.657344e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,6,splitk,B2B,29.0745,29.0713,3031.305,0.757826,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,6,splitk,ISO,40.2240,39.9360,2191.071,0.547768,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,2,8,6,splitk,PDL,26.2044,26.1294,3363.308,0.840827,1830,1.644477e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,6,splitk,B2B,29.4738,29.4340,2992.045,0.748011,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,6,splitk,ISO,40.9600,40.4800,2153.000,0.538250,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,4,8,6,splitk,PDL,26.3886,26.3467,3341.852,0.835463,1830,1.656548e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,6,splitk,B2B,30.1077,30.0100,2932.581,0.733145,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,6,splitk,ISO,41.4720,41.1200,2128.988,0.532247,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,8,8,6,splitk,PDL,26.3915,26.3765,3345.527,0.836382,1830,1.664362e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,6,splitk,B2B,41.9726,41.9616,2108.669,0.527167,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,6,splitk,ISO,47.3280,47.0720,1870.064,0.467516,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,16,16,6,splitk,PDL,37.8727,37.8709,2336.943,0.584236,1830,1.668278e-03,1,M_TILE=16;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
kimi_k3,7168,12288,32,32,6,splitk,B2B,58.2453,58.2258,1526.858,0.381714,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,6,splitk,ISO,64.3200,63.9680,1382.655,0.345664,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,32,32,6,splitk,PDL,51.8699,51.7945,1714.528,0.428632,1830,1.666304e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,6,splitk,B2B,148.8942,148.8142,603.007,0.150752,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,6,splitk,ISO,161.0880,160.6400,557.362,0.139340,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,64,64,6,splitk,PDL,141.7020,141.6277,633.613,0.158403,1830,1.665388e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,6,splitk,B2B,329.8464,329.4009,277.366,0.069342,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,6,splitk,ISO,334.4320,333.8880,273.563,0.068391,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
kimi_k3,7168,12288,128,128,6,splitk,PDL,309.9577,308.9127,295.164,0.073791,1830,1.665457e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,1,8,0,baseline,B2B,25.0638,25.0176,2008.956,0.502239,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,0,baseline,ISO,34.5600,34.2720,1456.948,0.364237,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,0,baseline,PDL,23.2828,23.2462,2162.628,0.540657,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,0,baseline,B2B,26.4132,26.4014,1907.103,0.476776,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,0,baseline,ISO,35.6480,35.3280,1413.056,0.353264,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,0,baseline,PDL,24.7058,24.6532,2038.900,0.509725,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,0,baseline,B2B,26.7029,26.6955,1887.941,0.471985,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,0,baseline,ISO,35.9040,35.3600,1404.121,0.351030,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,0,baseline,PDL,24.9483,24.9205,2020.724,0.505181,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,0,baseline,B2B,27.3500,27.3305,1846.267,0.461567,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,0,baseline,ISO,36.8320,36.0960,1370.968,0.342742,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,0,baseline,PDL,25.5520,25.5278,1976.185,0.494046,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,0,baseline,B2B,29.6604,29.6060,1707.976,0.426994,1830,1.653027e-03,1,M_TILE=16;BM=48;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,0,baseline,ISO,39.2320,38.7840,1291.276,0.322819,1830,1.653027e-03,1,M_TILE=16;BM=48;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,0,baseline,PDL,27.8695,27.8681,1817.733,0.454433,1830,1.653027e-03,1,M_TILE=16;BM=48;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,32,32,0,baseline,B2B,46.2485,46.2343,1102.457,0.275614,1830,1.657955e-03,1,M_TILE=32;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,0,baseline,ISO,51.6800,51.2320,986.591,0.246648,1830,1.657955e-03,1,M_TILE=32;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,0,baseline,PDL,44.6105,44.5621,1142.938,0.285734,1830,1.657955e-03,1,M_TILE=32;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,0,baseline,B2B,100.8487,100.8153,512.078,0.128019,1830,1.660140e-03,1,M_TILE=64;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,0,baseline,ISO,109.0880,108.7360,473.401,0.118350,1830,1.660140e-03,1,M_TILE=64;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,0,baseline,PDL,99.1207,99.1008,521.005,0.130251,1830,1.660140e-03,1,M_TILE=64;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,0,baseline,B2B,177.7077,177.5844,297.979,0.074495,1830,1.662079e-03,1,M_TILE=128;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,0,baseline,ISO,185.6000,185.0880,285.308,0.071327,1830,1.662079e-03,1,M_TILE=128;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,0,baseline,PDL,175.9943,175.8283,300.880,0.075220,1830,1.662079e-03,1,M_TILE=128;BM=48;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,1,8,1,pdl,B2B,25.2156,25.1883,1996.861,0.499215,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,1,pdl,ISO,35.0080,34.6880,1438.304,0.359576,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,1,pdl,PDL,22.4732,22.4398,2240.537,0.560134,1830,1.658379e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,1,pdl,B2B,26.5860,26.5490,1894.707,0.473677,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,1,pdl,ISO,35.8720,35.4240,1404.232,0.351058,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,1,pdl,PDL,23.1836,23.1829,2172.765,0.543191,1830,1.647788e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,1,pdl,B2B,26.8843,26.8228,1875.207,0.468802,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,1,pdl,ISO,36.1920,35.6480,1392.948,0.348237,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,1,pdl,PDL,23.3337,23.3319,2160.548,0.540137,1830,1.653507e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,1,pdl,B2B,27.5335,27.5164,1833.965,0.458491,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,1,pdl,ISO,37.1200,36.4160,1360.331,0.340083,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,1,pdl,PDL,23.7771,23.7490,2123.706,0.530926,1830,1.652444e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,1,pdl,B2B,29.7049,29.6523,1705.421,0.426355,1830,1.653027e-03,1,M_TILE=16;BM=48;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,1,pdl,ISO,39.2640,38.9120,1290.223,0.322556,1830,1.653027e-03,1,M_TILE=16;BM=48;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
